UID,id,instructorId,termId,schoolCode,number,section,type
41392-3373-96,41392,3373,96,CS,5004,03,Lecture
41393-3373-96,41393,3373,96,CS,5005,05,Recitation/Discussion
41397-2694-96,41397,2694,96,CS,5006,,Lecture
41394-3666-96,41394,3666,96,CS,5006,02,Lecture
41395-3423-96,41395,3423,96,CS,5006,03,Lecture
41396-3296-96,41396,3296,96,CS,5006,04,Lecture
41398-3885-96,41398,3885,96,CS,5006,06,Lecture
38432-577-87,38432,577,87,CS,1100,01,Lecture
38433-577-87,38433,577,87,CS,1100,02,Lecture
38434-1427-87,38434,1427,87,CS,1100,03,Lecture
38435-1427-87,38435,1427,87,CS,1100,04,Lecture
38436-1571-87,38436,1571,87,CS,1100,05,Lecture
38437-1571-87,38437,1571,87,CS,1100,06,Lecture
39229-577-87,39229,577,87,CS,1100,07,Lecture
39457-577-87,39457,577,87,CS,1100,08,Lecture
39875-1427-87,39875,1427,87,CS,1100,09,Lecture
39876-1427-87,39876,1427,87,CS,1100,10,Lecture
39877-1571-87,39877,1571,87,CS,1100,11,Lecture
39878-2099-87,39878,2099,87,CS,1100,12,Lecture
39879-577-87,39879,577,87,CS,1100,13,Lecture
39880-577-87,39880,577,87,CS,1100,14,Lecture
39881-1427-87,39881,1427,87,CS,1100,15,Lecture
39882-1427-87,39882,1427,87,CS,1100,16,Lecture
39883-2099-87,39883,2099,87,CS,1100,17,Lecture
39884-2099-87,39884,2099,87,CS,1100,18,Lecture
38029-2413-87,38029,2413,87,CS,1200,01,Lecture
38028-3463-87,38028,3463,87,CS,1200,02,Lecture
38027-4363-87,38027,4363,87,CS,1200,03,Lecture
38027-3665-87,38027,3665,87,CS,1200,03,Lecture
38026-2302-87,38026,2302,87,CS,1200,04,Lecture
38916-3746-87,38916,3746,87,CS,1200,05,Lecture
38953-3665-87,38953,3665,87,CS,1200,06,Lecture
39178-2302-87,39178,2302,87,CS,1200,07,Lecture
39179-2413-87,39179,2413,87,CS,1200,08,Lecture
39231-3463-87,39231,3463,87,CS,1200,09,Lecture
39331-3746-87,39331,3746,87,CS,1200,10,Lecture
39405-4178-87,39405,4178,87,CS,1200,11,Lecture
39570-4101-87,39570,4101,87,CS,1200,12,Lecture
39571-3665-87,39571,3665,87,CS,1200,13,Lecture
39572-3746-87,39572,3746,87,CS,1200,14,Lecture
39573-3463-87,39573,3463,87,CS,1200,15,Lecture
39574-2413-87,39574,2413,87,CS,1200,16,Lecture
39575-4363-87,39575,4363,87,CS,1200,17,Lecture
39575-3463-87,39575,3463,87,CS,1200,17,Lecture
39885-4178-87,39885,4178,87,CS,1200,18,Lecture
39886-4101-87,39886,4101,87,CS,1200,19,Lecture
39887-3665-87,39887,3665,87,CS,1200,20,Lecture
40188-3746-87,40188,3746,87,CS,1200,21,Lecture
40188-4363-87,40188,4363,87,CS,1200,21,Lecture
40189-2302-87,40189,2302,87,CS,1200,22,Lecture
40190-4178-87,40190,4178,87,CS,1200,23,Lecture
40191-4101-87,40191,4101,87,CS,1200,24,Lecture
39066-300-87,39066,300,87,CS,1210,02,Lecture
39569-2257-87,39569,2257,87,CS,1210,03,Lecture
39406-3559-87,39406,3559,87,CS,1210,04,Lecture
39412-3530-87,39412,3530,87,CS,1210,05,Lecture
39576-3621-87,39576,3621,87,CS,1210,06,Lecture
39577-300-87,39577,300,87,CS,1210,07,Lecture
39655-2257-87,39655,2257,87,CS,1210,08,Lecture
39888-3559-87,39888,3559,87,CS,1210,09,Lecture
39889-3530-87,39889,3530,87,CS,1210,10,Lecture
40192-3621-87,40192,3621,87,CS,1210,11,Lecture
38034-402-87,38034,402,87,CS,1800,01,Lecture
38033-2003-87,38033,2003,87,CS,1800,02,Lecture
39461-2309-87,39461,2309,87,CS,1800,03,Lecture
40850-3475-87,40850,3475,87,CS,1800,04,Lecture
40193-402-87,40193,402,87,CS,1802,01,Seminar
40194-402-87,40194,402,87,CS,1802,02,Seminar
40195-402-87,40195,402,87,CS,1802,03,Seminar
40196-402-87,40196,402,87,CS,1802,04,Seminar
40197-402-87,40197,402,87,CS,1802,05,Seminar
40198-402-87,40198,402,87,CS,1802,06,Seminar
40199-1427-87,40199,1427,87,CS,1802,07,Seminar
40200-3423-87,40200,3423,87,CS,1802,08,Seminar
40201-1427-87,40201,1427,87,CS,1802,09,Seminar
40202-2310-87,40202,2310,87,CS,1802,10,Seminar
40203-2348-87,40203,2348,87,CS,1802,11,Seminar
40204-3423-87,40204,3423,87,CS,1802,12,Seminar
40205-4044-87,40205,4044,87,CS,1802,14,Seminar
40206-2348-87,40206,2348,87,CS,1802,15,Seminar
40208-2310-87,40208,2310,87,CS,1802,16,Seminar
40209-3423-87,40209,3423,87,CS,1802,17,Seminar
40210-2398-87,40210,2398,87,CS,1802,18,Seminar
40211-4044-87,40211,4044,87,CS,1802,19,Seminar
40212-3423-87,40212,3423,87,CS,1802,20,Seminar
40213-2398-87,40213,2398,87,CS,1802,21,Seminar
40214-1427-87,40214,1427,87,CS,1802,22,Seminar
40215-2310-87,40215,2310,87,CS,1802,23,Seminar
40216-1427-87,40216,1427,87,CS,1802,24,Seminar
40217-3423-87,40217,3423,87,CS,1802,25,Seminar
40218-2348-87,40218,2348,87,CS,1802,26,Seminar
40219-4044-87,40219,4044,87,CS,1802,27,Seminar
40220-3423-87,40220,3423,87,CS,1802,29,Seminar
40221-2348-87,40221,2348,87,CS,1802,30,Seminar
40222-3423-87,40222,3423,87,CS,1802,31,Seminar
40223-2398-87,40223,2398,87,CS,1802,32,Seminar
40851-4044-87,40851,4044,87,CS,1802,33,Seminar
40852-3423-87,40852,3423,87,CS,1802,34,Seminar
40853-2310-87,40853,2310,87,CS,1802,35,Seminar
40855-2398-87,40855,2398,87,CS,1802,36,Seminar
38032-1243-87,38032,1243,87,CS,2500,01,Lecture
38031-1007-87,38031,1007,87,CS,2500,02,Lecture
38499-1007-87,38499,1007,87,CS,2500,03,Lecture
38853-1247-87,38853,1247,87,CS,2500,04,Lecture
39067-2310-87,39067,2310,87,CS,2500,05,Lecture
39068-3664-87,39068,3664,87,CS,2500,06,Lecture
39069-3664-87,39069,3664,87,CS,2500,07,Lecture
37888-3270-87,37888,3270,87,CS,2501,01,Lab
38188-3270-87,38188,3270,87,CS,2501,02,Lab
38189-3270-87,38189,3270,87,CS,2501,03,Lab
38190-3270-87,38190,3270,87,CS,2501,04,Lab
38723-3270-87,38723,3270,87,CS,2501,05,Lab
38420-3270-87,38420,3270,87,CS,2501,06,Lab
38854-3270-87,38854,3270,87,CS,2501,07,Lab
39332-3270-87,39332,3270,87,CS,2501,08,Lab
39400-3270-87,39400,3270,87,CS,2501,09,Lab
39462-3270-87,39462,3270,87,CS,2501,10,Lab
39578-3270-87,39578,3270,87,CS,2501,11,Lab
39579-3270-87,39579,3270,87,CS,2501,12,Lab
39890-3270-87,39890,3270,87,CS,2501,13,Lab
39891-3270-87,39891,3270,87,CS,2501,14,Lab
40954-3270-87,40954,3270,87,CS,2501,15,Lab
37837-1239-87,37837,1239,87,CS,2510,01,Lecture
39389-1239-87,39389,1239,87,CS,2510,02,Lecture
41193-2969-87,41193,2969,87,CS,2510,03,Lecture
38722-1239-87,38722,1239,87,CS,2511,01,Lab
38422-1239-87,38422,1239,87,CS,2511,02,Lab
39230-1239-87,39230,1239,87,CS,2511,03,Lab
39390-1239-87,39390,1239,87,CS,2511,04,Lab
37799-2348-87,37799,2348,87,CS,2800,01,Lecture
38258-2348-87,38258,2348,87,CS,2801,01,Lab
38421-2348-87,38421,2348,87,CS,2801,02,Lab
38954-2348-87,38954,2348,87,CS,2801,03,Lab
40860-2337-87,40860,2337,87,CS,3000,01,Lecture
40861-3830-87,40861,3830,87,CS,3000,02,Lecture
40935-2337-87,40935,2337,87,CS,3000,04,Lecture
38019-1571-87,38019,1571,87,CS,3200,01,Lecture
39892-3684-87,39892,3684,87,CS,3200,02,Lecture
40857-3475-87,40857,3475,87,CS,3200,03,Lecture
38025-1567-87,38025,1567,87,CS,3500,01,Lecture
38022-1567-87,38022,1567,87,CS,3500,02,Lecture
39893-2749-87,39893,2749,87,CS,3500,03,Lecture
40434-2969-87,40434,2969,87,CS,3500,04,Lecture
39070-2382-87,39070,2382,87,CS,3520,01,Lecture
39333-3666-87,39333,3666,87,CS,3650,01,Lecture
39580-3666-87,39580,3666,87,CS,3650,02,Lecture
39894-2398-87,39894,2398,87,CS,3650,03,Lecture
41298-4044-87,41298,4044,87,CS,3650,04,Lecture
39334-1665-87,39334,1665,87,CS,3700,01,Lecture
40858-3483-87,40858,3483,87,CS,3700,02,Lecture
38020-3660-87,38020,3660,87,CS,3800,01,Lecture
39735-3311-87,39735,3311,87,CS,3800,02,Lecture
40970-515-87,40970,515,87,CS,3800,03,Lecture
38939-3129-87,38939,3129,87,CS,4100,01,Lecture
39968-2299-87,39968,2299,87,CS,4120,01,Lecture
38694-3666-87,38694,3666,87,CS,4300,01,Lecture
38191-4164-87,38191,4164,87,CS,4400,01,Lecture
40859-737-87,40859,737,87,CS,4400,02,Lecture
40931-1125-87,40931,1125,87,CS,4410,01,Lecture
38018-2563-87,38018,2563,87,CS,4500,01,Lecture
40224-4164-87,40224,4164,87,CS,4500,03,Lecture
40864-2563-87,40864,2563,87,CS,4501,01,Recitation/Discussion
40865-2563-87,40865,2563,87,CS,4501,02,Recitation/Discussion
40867-2563-87,40867,2563,87,CS,4501,03,Recitation/Discussion
40868-2563-87,40868,2563,87,CS,4501,04,Recitation/Discussion
40225-2398-87,40225,2398,87,CS,4550,01,Lecture
37667-3904-87,37667,3904,87,CS,4700,01,Lecture
38423-709-87,38423,709,87,CS,4740,01,Lecture
41052-2604-87,41052,2604,87,CS,4820,01,Lecture
39680-4112-87,39680,4112,87,CS,5001,01,Lecture
41130-4040-87,41130,4040,87,CS,5001,02,Lecture
41130-4053-87,41130,4053,87,CS,5001,02,Lecture
41131-3987-87,41131,3987,87,CS,5001,03,Lecture
41131-4100-87,41131,4100,87,CS,5001,03,Lecture
41131-4107-87,41131,4107,87,CS,5001,03,Lecture
41131-4206-87,41131,4206,87,CS,5001,03,Lecture
41131-4292-87,41131,4292,87,CS,5001,03,Lecture
41131-4311-87,41131,4311,87,CS,5001,03,Lecture
41235-3983-87,41235,3983,87,CS,5001,05,Lecture
41274-4112-87,41274,4112,87,CS,5001,06,Lecture
39681-3311-87,39681,3311,87,CS,5002,01,Lecture
41132-3296-87,41132,3296,87,CS,5002,02,Lecture
41133-2906-87,41133,2906,87,CS,5002,03,Lecture
41236-3885-87,41236,3885,87,CS,5002,05,Lecture
41280-3373-87,41280,3373,87,CS,5002,06,Lecture
41290-3311-87,41290,3311,87,CS,5002,07,Lecture
41134-3987-87,41134,3987,87,CS,5003,02,Recitation/Discussion
41135-4040-87,41135,4040,87,CS,5003,03,Recitation/Discussion
41237-3983-87,41237,3983,87,CS,5003,04,Recitation/Discussion
41275-4112-87,41275,4112,87,CS,5003,06,Recitation/Discussion
41276-4112-87,41276,4112,87,CS,5003,07,Recitation/Discussion
41277-4112-87,41277,4112,87,CS,5003,08,Recitation/Discussion
41278-4112-87,41278,4112,87,CS,5003,09,Recitation/Discussion
38514-2969-87,38514,2969,87,CS,5010,01,Lecture
39379-2749-87,39379,2749,87,CS,5010,02,Lecture
39195-2749-87,39195,2749,87,CS,5010,03,Lecture
41015-4042-87,41015,4042,87,CS,5010,04,Lecture
41015-3296-87,41015,3296,87,CS,5010,04,Lecture
41015-3987-87,41015,3987,87,CS,5010,04,Lecture
41015-4080-87,41015,4080,87,CS,5010,04,Lecture
41015-2738-87,41015,2738,87,CS,5010,04,Lecture
41015-4220-87,41015,4220,87,CS,5010,04,Lecture
41015-4273-87,41015,4273,87,CS,5010,04,Lecture
41015-4280-87,41015,4280,87,CS,5010,04,Lecture
41015-2906-87,41015,2906,87,CS,5010,04,Lecture
41015-4352-87,41015,4352,87,CS,5010,04,Lecture
41015-4354-87,41015,4354,87,CS,5010,04,Lecture
41182-3691-87,41182,3691,87,CS,5010,05,Lecture
38321-2749-87,38321,2749,87,CS,5011,01,Recitation/Discussion
38388-2749-87,38388,2749,87,CS,5011,02,Recitation/Discussion
38402-2749-87,38402,2749,87,CS,5011,03,Recitation/Discussion
38273-2749-87,38273,2749,87,CS,5011,04,Recitation/Discussion
41016-3296-87,41016,3296,87,CS,5011,05,Recitation/Discussion
41017-2906-87,41017,2906,87,CS,5011,06,Recitation/Discussion
41018-3987-87,41018,3987,87,CS,5011,07,Recitation/Discussion
41019-2738-87,41019,2738,87,CS,5011,08,Recitation/Discussion
41183-3691-87,41183,3691,87,CS,5011,09,Recitation/Discussion
38766-3129-87,38766,3129,87,CS,5100,01,Lecture
41194-4217-87,41194,4217,87,CS,5100,02,Lecture
41184-4195-87,41184,4195,87,CS,5150,01,Lecture
38371-1679-87,38371,1679,87,CS,5200,01,Lecture
39380-1679-87,39380,1679,87,CS,5200,02,Lecture
41020-2386-87,41020,2386,87,CS,5200,03,Lecture
41020-4105-87,41020,4105,87,CS,5200,03,Lecture
41020-4132-87,41020,4132,87,CS,5200,03,Lecture
41020-4272-87,41020,4272,87,CS,5200,03,Lecture
41179-3424-87,41179,3424,87,CS,5200,04,Lecture
41185-3373-87,41185,3373,87,CS,5200,05,Lecture
40336-3666-87,40336,3666,87,CS,5310,01,Lecture
41021-3987-87,41021,3987,87,CS,5310,02,Lecture
39581-2348-87,39581,2348,87,CS,5340,01,Lecture
41178-4185-87,41178,4185,87,CS,5340,02,Lecture
38280-737-87,38280,737,87,CS,5400,01,Lecture
38700-2099-87,38700,2099,87,CS,5500,01,Lecture
39643-2099-87,39643,2099,87,CS,5500,02,Lecture
41022-4179-87,41022,4179,87,CS,5500,03,Lecture
41022-2693-87,41022,2693,87,CS,5500,03,Lecture
41022-3976-87,41022,3976,87,CS,5500,03,Lecture
41186-3691-87,41186,3691,87,CS,5500,04,Lecture
41023-3296-87,41023,3296,87,CS,5520,01,Lecture
38372-2113-87,38372,2113,87,CS,5600,01,Lecture
39224-1069-87,39224,1069,87,CS,5600,02,Lecture
41024-2290-87,41024,2290,87,CS,5600,03,Lecture
39095-1679-87,39095,1679,87,CS,5610,01,Lecture
38370-3904-87,38370,3904,87,CS,5700,01,Lecture
41025-1803-87,41025,1803,87,CS,5700,02,Lecture
38746-1248-87,38746,1248,87,CS,5770,01,Lecture
38373-593-87,38373,593,87,CS,5800,01,Lecture
40985-4289-87,40985,4289,87,CS,5800,02,Lecture
41026-3090-87,41026,3090,87,CS,5800,03,Lecture
41187-4057-87,41187,4057,87,CS,5800,04,Lecture
41187-4282-87,41187,4282,87,CS,5800,04,Lecture
41238-3885-87,41238,3885,87,CS,5800,05,Lecture
39904-2299-87,39904,2299,87,CS,6120,01,Lecture
38585-3192-87,38585,3192,87,CS,6140,01,Lecture
40444-4276-87,40444,4276,87,CS,6140,02,Lecture
41188-3984-87,41188,3984,87,CS,6140,03,Lecture
41210-4090-87,41210,4090,87,CS,6140,04,Lecture
41210-4318-87,41210,4318,87,CS,6140,04,Lecture
38940-2310-87,38940,2310,87,CS,6200,01,Lecture
41027-4256-87,41027,4256,87,CS,6200,02,Lecture
41027-3628-87,41027,3628,87,CS,6200,02,Lecture
41027-4351-87,41027,4351,87,CS,6200,02,Lecture
41247-4289-87,41247,4289,87,CS,6200,03,Lecture
39094-3326-87,39094,3326,87,CS,6220,01,Lecture
41180-3424-87,41180,3424,87,CS,6220,02,Lecture
38735-296-87,38735,296,87,CS,6240,01,Lecture
39328-296-87,39328,296,87,CS,6240,02,Lecture
40930-1125-87,40930,1125,87,CS,6410,01,Lecture
41029-2738-87,41029,2738,87,CS,6650,01,Lecture
41029-4205-87,41029,4205,87,CS,6650,01,Lecture
41029-4274-87,41029,4274,87,CS,6650,01,Lecture
38699-709-87,38699,709,87,CS,6740,01,Lecture
41030-2477-87,41030,2477,87,CS,6949,01,Seminar
41265-2473-87,41265,2473,87,CS,6949,02,Seminar
41266-2473-87,41266,2473,87,CS,6949,03,Seminar
41267-3905-87,41267,3905,87,CS,6949,04,Seminar
41268-3905-87,41268,3905,87,CS,6949,05,Seminar
41269-2475-87,41269,2475,87,CS,6949,06,Seminar
41270-2475-87,41270,2475,87,CS,6949,07,Seminar
41271-2475-87,41271,2475,87,CS,6949,08,Seminar
41272-2475-87,41272,2475,87,CS,6949,09,Seminar
41273-3905-87,41273,3905,87,CS,6949,10,Seminar
39742-1525-87,39742,1525,87,CS,7180,01,Lecture
41028-3091-87,41028,3091,87,CS,7180,03,Lecture
41031-1766-87,41031,1766,87,CS,7340,01,Lecture
40986-515-87,40986,515,87,CS,7400,01,Lecture
41218-2604-87,41218,2604,87,CS,7485,01,Lecture
39093-532-87,39093,532,87,CS,7600,01,Lecture
40984-2748-87,40984,2748,87,CS,7610,01,Lecture
38369-3093-87,38369,3093,87,CS,7800,01,Lecture
40862-3130-87,40862,3130,87,CS,2000,01,Lecture
40863-3664-87,40863,3664,87,CS,2000,02,Lecture
40869-3130-87,40869,3130,87,CS,2001,01,Lab
40869-3664-87,40869,3664,87,CS,2001,01,Lab
40870-4183-87,40870,4183,87,CS,2001,02,Lab
40870-3528-87,40870,3528,87,CS,2001,02,Lab
40871-4296-87,40871,4296,87,CS,2001,03,Lab
40872-972-87,40872,972,87,CS,2001,04,Lab
39963-1571-87,39963,1571,87,CS,4100,01,Lecture
40226-3475-87,40226,3475,87,CS,4300,01,Lecture
40227-3136-87,40227,3136,87,CS,4400,01,Lecture
40990-3097-87,40990,3097,87,CS,4420,01,Lecture
40395-3423-87,40395,3423,87,CS,5010,01,Lecture
40400-4257-87,40400,4257,87,CS,5020,01,Lecture
40396-3570-87,40396,3570,87,CS,5110,01,Lecture
40186-2405-87,40186,2405,87,CS,5220,01,Lecture
40435-3097-87,40435,3097,87,CS,5230,01,Lecture
40937-3088-87,40937,3088,87,CS,5500,01,Lecture
38600-3783-87,38600,3783,87,CS,5010,01,Lecture
38637-4304-87,38637,4304,87,CS,5010,02,Lecture
38856-1112-87,38856,1112,87,CS,5120,01,Lecture
38601-3115-87,38601,3115,87,CS,5130,01,Lecture
40049-3115-87,40049,3115,87,CS,5131,01,Lab
38960-825-87,38960,825,87,CS,5150,01,Lecture
38961-825-87,38961,825,87,CS,5151,01,Lab
38602-1006-87,38602,1006,87,CS,5200,01,Lecture
38857-3358-87,38857,3358,87,CS,5210,01,Lecture
38858-3358-87,38858,3358,87,CS,5211,02,Lab
40936-1006-87,40936,1006,87,CS,5250,01,Lecture
41073-709-87,41073,709,87,CS,8660,01,Seminar
38898-3423-87,38898,3423,87,CS,1500,01,Lecture
38011-113-87,38011,113,87,CS,2000,01,Lecture
37743-2348-87,37743,2348,87,CS,4300,01,Lecture
37434-3373-86,37434,3373,86,CS,5001,07,Lecture
37435-3373-86,37435,3373,86,CS,5003,10,Recitation/Discussion
37199-3423-84,37199,3423,84,CS,1100,01,Lecture
37415-3475-84,37415,3475,84,CS,3200,01,Lecture
37303-1679-84,37303,1679,84,CS,4550,01,Lecture
37248-2309-84,37248,2309,84,CS,4800,01,Lecture
37419-3373-84,37419,3373,84,CS,5006,01,Lecture
37416-3666-84,37416,3666,84,CS,5007,01,Lecture
37418-3373-84,37418,3373,84,CS,5007,02,Lecture
37422-3885-84,37422,3885,84,CS,5007,03,Lecture
37314-1679-84,37314,1679,84,CS,5610,01,Lecture
37429-402-84,37429,402,84,CS,6200,01,Lecture
37001-3423-83,37001,3423,83,CS,5004,01,Lecture
37022-2906-83,37022,2906,83,CS,5004,02,Lecture
37059-3983-83,37059,3983,83,CS,5004,03,Lecture
37002-3423-83,37002,3423,83,CS,5005,01,Recitation/Discussion
37023-2906-83,37023,2906,83,CS,5005,02,Recitation/Discussion
37060-3983-83,37060,3983,83,CS,5005,03,Recitation/Discussion
37024-3296-83,37024,3296,83,CS,5006,02,Lecture
37024-3992-83,37024,3992,83,CS,5006,02,Lecture
37024-3993-83,37024,3993,83,CS,5006,02,Lecture
37024-3989-83,37024,3989,83,CS,5006,02,Lecture
37025-3296-83,37025,3296,83,CS,5007,02,Lecture
37025-3992-83,37025,3992,83,CS,5007,02,Lecture
37025-3993-83,37025,3993,83,CS,5007,02,Lecture
37025-3989-83,37025,3989,83,CS,5007,02,Lecture
37072-3296-83,37072,3296,83,CS,5082,01,Lecture
37071-80-83,37071,80,83,CS,5083,01,Lecture
37003-1679-83,37003,1679,83,CS,5200,01,Lecture
37026-2386-83,37026,2386,83,CS,5200,02,Lecture
37026-3981-83,37026,3981,83,CS,5200,02,Lecture
37026-3991-83,37026,3991,83,CS,5200,02,Lecture
37026-3982-83,37026,3982,83,CS,5200,02,Lecture
37035-3424-83,37035,3424,83,CS,5200,03,Lecture
37052-3475-83,37052,3475,83,CS,5200,04,Lecture
37027-2693-83,37027,2693,83,CS,5500,01,Lecture
37027-3976-83,37027,3976,83,CS,5500,01,Lecture
37054-241-83,37054,241,83,CS,5520,01,Lecture
37004-3666-83,37004,3666,83,CS,5600,01,Lecture
37046-2113-83,37046,2113,83,CS,5600,02,Lecture
37053-241-83,37053,241,83,CS,5610,01,Lecture
37057-3987-83,37057,3987,83,CS,5610,02,Lecture
37028-1803-83,37028,1803,83,CS,5800,01,Lecture
37055-3373-83,37055,3373,83,CS,5800,02,Lecture
37065-3990-83,37065,3990,83,CS,5964,01,Seminar
37051-3985-83,37051,3985,83,CS,6200,01,Lecture
37034-3091-83,37034,3091,83,CS,6220,01,Lecture
37034-3988-83,37034,3988,83,CS,6220,01,Lecture
37043-3424-83,37043,3424,83,CS,6220,02,Lecture
37029-2477-83,37029,2477,83,CS,6949,01,Seminar
37038-3905-83,37038,3905,83,CS,6949,02,Seminar
37038-2473-83,37038,2473,83,CS,6949,02,Seminar
37039-2473-83,37039,2473,83,CS,6949,03,Seminar
37039-2475-83,37039,2475,83,CS,6949,03,Seminar
37048-2906-83,37048,2906,83,CS,7290,01,Lecture
37017-1787-83,37017,1787,83,CS,5040,01,Lecture
